cards_initial,moves_initial,hand1_cards,hand2_cards,moves_1,moves_2,dealer_hand,money
"['J', 'J', 2, 2, 9, 'A']","['H', 'H', 'H', 'DD']",[],[],[],[],"['A', 'J', 6, 'Q']",-200
"[5, 4, 9]",['DD'],[],[],[],[],"[9, 7, 6]",200
"[4, 7, 'Q']",['DD'],[],[],[],[],"[4, 8, 'A', 6]",200
"[6, 'K']",['S'],[],[],[],[],"[10, 'J']",-100
"[10, 3, 'A', 4, 10]","['H', 'H', 'DD']",[],[],[],[],"[4, 2, 'Q', 'K']",-200
"[4, 5, 'A']",['DD'],[],[],[],[],"['K', 'Q']",-200
"[4, 5]",['S'],[],[],[],[],"['K', 7]",-100
"[9, 6, 5, 3]","['H', 'DD']",[],[],[],[],"[9, 10]",-200
"[6, 3]",['S'],[],[],[],[],"[4, 8, 9]",-100
"[10, 3, 5]",['DD'],[],[],[],[],"[6, 'K', 10]",200
"[6, 'J']",['S'],[],[],[],[],"[10, 2, 3, 6]",-100
"[6, 6]",['P'],"[6, 'Q', 5]","[6, 'A']","['H', 'DD']",['DD'],"[2, 6, 8, 'J']",400
"['Q', 9, 5, 7, 9]","['H', 'H', 'DD']",[],[],[],[],"['K', 3, 2, 4]",-200
"[9, 6, 'Q', 'Q']","['H', 'DD']",[],[],[],[],"[9, 5, 7]",-200
"['J', 8, 7, 'A', 3]","['H', 'H', 'H', 'S']",[],[],[],[],"[10, 9]",-100
"['K', 2]",['S'],[],[],[],[],"['Q', 10]",-100
"[6, 'A', 9, 2]","['H', 'H', 'S']",[],[],[],[],"[4, 7, 'Q']",-100
"[2, 9]",['S'],[],[],[],[],"[8, 10]",-100
"[6, 6]",['P'],[6],"[6, 5, 7]",['S'],"['H', 'DD']","[5, 7, 2, 8]",300
"[5, 10]",['S'],[],[],[],[],"['K', 2, 8]",-100
"['Q', 10]",['P'],"['Q', 'K', 7, 2, 4, 3, 6, 2]",[10],"['H', 'H', 'H', 'H', 'H', 'H', 'DD']",['S'],"['A', 9, 'Q']",-300
"[9, 2, 5]",['DD'],[],[],[],[],"[5, 'A', 'Q', 9]",200
"[3, 8, 3, 8]","['H', 'DD']",[],[],[],[],"['J', 10]",-200
"['Q', 'K', 3]",['DD'],[],[],[],[],"[7, 'A', 3, 9]",-200
"['J', 10]",['S'],[],[],[],[],"[3, 'J', 9]",100
"[3, 'K', 'K', 4]","['H', 'DD']",[],[],[],[],"[4, 'A', 10, 'Q']",-200
"[4, 10]",['S'],[],[],[],[],"['J', 7]",-100
"[3, 4]",['S'],[],[],[],[],"['A', 10, 4, 6]",-100
"[4, 'A', 2]",['DD'],[],[],[],[],"[3, 'Q', 'K']",200
"['J', 8, 3]",['DD'],[],[],[],[],"[10, 9]",200
"['J', 'K']",['P'],['J'],"['K', 5, 'K', 5, 6]",['S'],"['H', 'H', 'H', 'DD']","['J', 5, 7]",-100
"[7, 6, 9, 4, 9]","['H', 'H', 'H', 'S']",[],[],[],[],"[3, 'Q', 'K']",-100
"[2, 9, 8]",['DD'],[],[],[],[],"[3, 9, 8]",-200
"[6, 2, 'K', 8]","['H', 'DD']",[],[],[],[],"[4, 10, 3]",-200
"[4, 5]",['S'],[],[],[],[],"[9, 4, 'K']",100
"['A', 7, 'K']",['DD'],[],[],[],[],"['Q', 3, 'J']",200
"[7, 7]",['P'],[7],[7],['S'],['S'],"[8, 'K']",-200
"[3, 4, 4]",['DD'],[],[],[],[],"['Q', 5, 7]",200
"['K', 9, 2, 'J', 'J', 9, 'K', 8]","['H', 'H', 'H', 'H', 'H', 'DD']",[],[],[],[],"[4, 4, 'Q']",-200
"[8, 9, 9]",['DD'],[],[],[],[],"[6, 4, 4, 2, 5]",-200
"['J', 8, 'Q', 'Q']","['H', 'DD']",[],[],[],[],"[9, 2, 'K']",-200
"[10, 5, 9]",['DD'],[],[],[],[],"['A', 'K', 4, 7]",-200
"['A', 5, 4]",['DD'],[],[],[],[],"['Q', 'K']",-200
"['J', 10, 2, 10]","['H', 'DD']",[],[],[],[],"[10, 5, 'J']",-200
"['Q', 10, 'K']",['DD'],[],[],[],[],"['A', 10, 7]",-200
"[9, 6, 4]","['H', 'S']",[],[],[],[],"[7, 'A', 4, 2, 10]",100
"[9, 10, 8, 7]","['H', 'DD']",[],[],[],[],"[4, 'K', 'Q']",-200
"[6, 'Q']",['S'],[],[],[],[],"[3, 9, 'K']",100
"[2, 'Q', 'J', 4]","['H', 'H', 'S']",[],[],[],[],"[6, 8, 7]",-100
"[2, 'J', 'K']",['DD'],[],[],[],[],"[8, 3, 3, 4]",-200
"[10, 9, 10]",['DD'],[],[],[],[],"[3, 3, 7, 'K']",-200
"[7, 4]",['S'],[],[],[],[],"[2, 2, 7, 5, 5]",-100
"[2, 'A', 'Q']",['DD'],[],[],[],[],"[3, 10, 'Q']",200
"[8, 'K']",['S'],[],[],[],[],"[8, 10]",0
"[10, 'J', 'A']",['DD'],[],[],[],[],"['A', 8, 'J']",200
"['A', 'Q', 'J', 'A']","['H', 'DD']",[],[],[],[],"[2, 3, 8, 8]",-200
"['J', 'K']",['P'],"['J', 3, 5]","['K', 2]","['H', 'DD']","['H', 'S']","['A', 9, 6, 'Q']",300
"['Q', 4]",['S'],[],[],[],[],"[10, 8]",-100
"[6, 6]",['P'],"[6, 8, 5]",[6],"['H', 'DD']",['S'],"[7, 2, 5, 8]",300
"['J', 3, 4, 'Q', 2]","['H', 'H', 'H', 'S']",[],[],[],[],"['J', 5, 5]",-100
"[4, 'A']",['S'],[],[],[],[],"[2, 3, 'Q', 'A', 5]",-100
"[9, 6]",['S'],[],[],[],[],"['A', 'A', 2, 3, 'J', 2]",-100
"[3, 9]",['S'],[],[],[],[],"[7, 'K']",-100
"[4, 5, 5, 2]","['H', 'H', 'S']",[],[],[],[],"[9, 'J']",-100
"[7, 5]",['S'],[],[],[],[],"[4, 4, 'A', 9]",-100
"['A', 'J', 7]",['DD'],[],[],[],[],"[3, 4, 4, 6]",0
"['A', 7, 6]",['DD'],[],[],[],[],"[9, 10]",-200
"['K', 9]",['S'],[],[],[],[],"['J', 'K']",-100
"['Q', 8]",['S'],[],[],[],[],"[9, 8]",100
"[3, 6, 3]","['H', 'S']",[],[],[],[],"[4, 9, 'Q']",100
"[8, 4, 'J', 'K']","['H', 'DD']",[],[],[],[],"[2, 'J', 7]",-200
"['J', 5]",['S'],[],[],[],[],"[8, 'A', 'J']",-100
"['Q', 7]",['S'],[],[],[],[],"[6, 8, 7]",-100
"[10, 7]",['S'],[],[],[],[],"['A', 9, 3, 5]",0
"[4, 4]",['S'],[],[],[],[],"['Q', 9]",-100
"[4, 5, 'Q']",['DD'],[],[],[],[],"[2, 2, 10, 'J']",200
"[7, 3]",['S'],[],[],[],[],"[2, 8, 4, 'Q']",100
"['K', 8]",['S'],[],[],[],[],"[9, 5, 10]",100
"[7, 2]",['S'],[],[],[],[],"['Q', 4, 5]",-100
"['Q', 7]",['S'],[],[],[],[],"[8, 7, 4]",-100
"[7, 6, 5]","['H', 'S']",[],[],[],[],"[8, 'A', 4, 6]",0
"['Q', 10, 8, 'A', 5]","['H', 'H', 'DD']",[],[],[],[],"[4, 7, 4, 'K']",-200
"[10, 10, 6]",['DD'],[],[],[],[],"[3, 4, 8, 4]",-200
"[8, 5]",['S'],[],[],[],[],"['Q', 8]",-100
"['A', 5]",['S'],[],[],[],[],"[9, 2, 'J']",-100
"['K', 3, 'Q']","['H', 'S']",[],[],[],[],"[5, 10, 4]",-100
"['Q', 8, 3]",['DD'],[],[],[],[],"[7, 9, 3]",200
"[7, 10]",['S'],[],[],[],[],"['Q', 10]",-100
"[2, 'A', 2]",['DD'],[],[],[],[],"[8, 9]",-200
"[9, 'A']",['S'],[],[],[],[],"[3, 9, 'K']",100
"[6, 2]",['S'],[],[],[],[],"['K', 8]",-100
"[9, 6]",['S'],[],[],[],[],"[9, 5, 7]",-100
"[9, 'Q', 9]",['DD'],[],[],[],[],"[5, 2, 6, 5]",-200
"[5, 2, 4]",['DD'],[],[],[],[],"[4, 6, 'J']",-200
"[6, 'J', 2]",['DD'],[],[],[],[],"[6, 'Q', 7]",200
"['A', 'A', 3, 3]","['H', 'DD']",[],[],[],[],"[7, 9, 9]",200
"[2, 'J']",['S'],[],[],[],[],"['A', 3, 'K', 'J']",100
"[4, 8, 'Q']",['DD'],[],[],[],[],"[2, 'J', 6]",-200
"[7, 5]",['S'],[],[],[],[],"[6, 7, 9]",100
"[9, 'K', 'J', 3]","['H', 'DD']",[],[],[],[],"[8, 'K']",-200
"['K', 5, 4, 8]","['H', 'DD']",[],[],[],[],"[10, 9]",-200
"['J', 4, 3, 10, 9]","['H', 'H', 'H', 'S']",[],[],[],[],"['K', 6, 3]",-100
"[7, 3, 9, 3, 6]","['H', 'H', 'DD']",[],[],[],[],"[3, 'J', 8]",-200
"[8, 8, 'K', 'K', 8, 'A']","['H', 'H', 'H', 'DD']",[],[],[],[],"[5, 3, 9]",-200
"[9, 'Q']",['S'],[],[],[],[],"[5, 9, 'J']",100
"['A', 7, 5]",['DD'],[],[],[],[],"[3, 2, 7, 10]",200
"[10, 'Q', 8, 7]","['H', 'DD']",[],[],[],[],"[9, 3, 'A', 10]",-200
"['J', 2, 'A']",['DD'],[],[],[],[],"[10, 4, 'Q']",200
"['K', 4, 'J']",['DD'],[],[],[],[],"[2, 9, 8]",-200
"[9, 7, 10]",['DD'],[],[],[],[],"[7, 5, 2, 4]",-200
"[7, 'K', 5]","['H', 'S']",[],[],[],[],"[7, 'K']",-100
"[10, 7, 6]",['DD'],[],[],[],[],"[10, 4, 8]",-200
"[9, 10, 5]",['DD'],[],[],[],[],"[10, 8]",-200
"['K', 4, 9]",['DD'],[],[],[],[],"[3, 8, 5, 6]",-200
"[5, 2]",['S'],[],[],[],[],"[8, 3, 2, 4]",-100
"['A', 8, 10, 4, 'K']","['H', 'H', 'DD']",[],[],[],[],"[9, 7, 9]",-200
"['J', 3, 'A']",['DD'],[],[],[],[],"[6, 6, 8]",-200
"[5, 8, 10]",['DD'],[],[],[],[],"[9, 6, 'K']",-200
"['A', 8, 5]",['DD'],[],[],[],[],"[8, 4, 9]",-200
"[8, 3, 10]",['DD'],[],[],[],[],"[6, 'Q', 9]",200
"[3, 7, 4, 'K', 9]","['H', 'H', 'DD']",[],[],[],[],"[10, 4, 'J']",-200
"[10, 2, 7, 'J']","['H', 'DD']",[],[],[],[],"['Q', 5, 'J']",-200
"[10, 8, 'K']",['DD'],[],[],[],[],"[2, 4, 10, 2]",-200
"['Q', 'A']",['S'],[],[],[],[],"[3, 4, 4, 'Q']",-100
"['A', 5]",['S'],[],[],[],[],"[7, 4, 8]",-100
"['A', 'Q', 4]","['H', 'S']",[],[],[],[],"[9, 7, 2]",-100
"[7, 2, 2]",['DD'],[],[],[],[],"[4, 'J', 7]",-200
"[8, 'J', 3]",['DD'],[],[],[],[],"[5, 6, 4, 9]",200
"[2, 6]",['S'],[],[],[],[],"[5, 7, 4, 4]",-100
"['Q', 6, 'A', 3, 5]","['H', 'H', 'H', 'S']",[],[],[],[],"['J', 4, 8]",-100
"['K', 3, 'K']",['DD'],[],[],[],[],"[7, 8, 3]",-200
"[9, 10, 7]",['DD'],[],[],[],[],"[5, 8, 2, 6]",-200
"[7, 'J', 'Q']",['DD'],[],[],[],[],"[10, 3, 'J']",-200
"[5, 'K', 6, 'Q', 'K', 4, 7]","['H', 'H', 'H', 'H', 'DD']",[],[],[],[],"[3, 8, 9]",-200
"[8, 8, 'J']","['H', 'S']",[],[],[],[],"[7, 'A', 'J']",-100
"[4, 'A']",['S'],[],[],[],[],"[7, 9, 9]",100
"[5, 'Q']",['S'],[],[],[],[],"[3, 4, 7, 2, 2]",-100
"[4, 7, 5]",['DD'],[],[],[],[],"[9, 'J']",-200
"[3, 'K']",['S'],[],[],[],[],"[2, 8, 6, 'A', 10]",100
"[10, 7]",['S'],[],[],[],[],"['K', 8]",-100
"['A', 3, 9, 4]","['H', 'H', 'S']",[],[],[],[],"[3, 'J', 8]",-100
"['Q', 10, 6]","['H', 'S']",[],[],[],[],"[2, 10, 2, 7]",-100
"['J', 8, 5, 'J']","['H', 'DD']",[],[],[],[],"[8, 9]",-200
"[4, 'J', 6, 8, 9, 4]","['H', 'H', 'H', 'DD']",[],[],[],[],"[9, 2, 3, 5]",-200
"['Q', 8, 3]",['DD'],[],[],[],[],"['Q', 'J']",200
"['J', 7, 2]","['H', 'S']",[],[],[],[],"[3, 8, 'A', 5, 'A', 3]",0
"[4, 2, 3]",['DD'],[],[],[],[],"['A', 6, 'A', 5, 'Q']",-200
"['J', 9, 'Q']",['DD'],[],[],[],[],"[4, 7, 'J']",-200
"['K', 'J', 'A']",['DD'],[],[],[],[],"[10, 2, 'A', 5]",200
"[8, 'Q', 9, 'K']","['H', 'DD']",[],[],[],[],"[9, 'A', 7, 3]",-200
"['Q', 'A', 7]",['DD'],[],[],[],[],"[6, 5, 'A', 3, 7]",-200
"[2, 7]",['S'],[],[],[],[],"['J', 7]",-100
"[2, 'K', 'J']",['DD'],[],[],[],[],"[6, 2, 5, 10]",-200
"[4, 6]",['S'],[],[],[],[],"['K', 'A', 6, 'K']",100
"[8, 3, 'A', 'Q']","['H', 'DD']",[],[],[],[],"[5, 10, 2]",200
"[9, 3, 9]",['DD'],[],[],[],[],"[3, 'K', 'K']",200
"[4, 10, 'Q']",['DD'],[],[],[],[],"['A', 9, 4, 'J']",-200
"['K', 9, 7]",['DD'],[],[],[],[],"[4, 'A', 'J', 8]",-200
"[6, 6]",['P'],[6],[6],['S'],['S'],"[4, 3, 'J']",-200
"[5, 4, 7, 'Q']","['H', 'DD']",[],[],[],[],"[7, 'J']",-200
"[3, 3, 10]",['DD'],[],[],[],[],"['Q', 'J']",-200
"[3, 5, 6, 'A']","['H', 'DD']",[],[],[],[],"['J', 'A', 9]",-200
"[7, 8, 'J']",['DD'],[],[],[],[],"[9, 'A', 5, 4]",-200
"[5, 3]",['S'],[],[],[],[],"['J', 7]",-100
"[8, 10, 3, 'J', 2]","['H', 'H', 'H', 'S']",[],[],[],[],"[7, 9, 'A', 'K']",-100
"[8, 'Q', 6]",['DD'],[],[],[],[],"[3, 4, 2, 6, 'K']",-200
"[5, 9, 10, 4]","['H', 'DD']",[],[],[],[],"[2, 'A', 7, 'K']",-200
"[10, 'Q']",['P'],[10],['Q'],['S'],['S'],"['K', 9]",-200
"[5, 'K', 10]",['DD'],[],[],[],[],"[10, 6, 4]",-200
"[2, 8]",['S'],[],[],[],[],"[6, 'Q', 8]",100
"[3, 4, 4]",['DD'],[],[],[],[],"[2, 6, 2, 2, 'A', 10]",200
"['A', 'J', 2, 10]","['H', 'DD']",[],[],[],[],"[3, 3, 6, 7]",-200
"[6, 10, 5]",['DD'],[],[],[],[],"['J', 3, 2, 10]",200
"[3, 8, 'A']","['H', 'S']",[],[],[],[],"[5, 5, 3, 6]",-100
"[3, 'Q', 9]",['DD'],[],[],[],[],"[4, 2, 'J', 9]",-200
"[8, 9, 3]",['DD'],[],[],[],[],"['A', 5, 'A', 5, 10]",0
"[2, 8]",['S'],[],[],[],[],"['Q', 2, 'J']",100
"['Q', 5, 6, 'J']","['H', 'DD']",[],[],[],[],"[2, 5, 3, 'Q']",-200
"[4, 8, 3]",['DD'],[],[],[],[],"[6, 9, 'A', 8]",200
"['A', 7]",['S'],[],[],[],[],"['J', 'Q']",-100
"['J', 5, 'Q', 8, 10, 'K']","['H', 'H', 'H', 'DD']",[],[],[],[],"[8, 'A', 2, 4, 2, 10]",-200
"[10, 3, 2, 'Q']","['H', 'DD']",[],[],[],[],"[7, 'A', 'J']",-200
"[10, 'A']",['S'],[],[],[],[],"[8, 5, 9]",100
"[8, 'J']",['S'],[],[],[],[],"[9, 9]",0
"[4, 3, 5]",['DD'],[],[],[],[],"['K', 9]",-200
"[5, 6]",['S'],[],[],[],[],"[10, 'A', 'Q']",-100
"[5, 6, 7]",['DD'],[],[],[],[],"[4, 6, 'J']",-200
"[6, 5]",['S'],[],[],[],[],"[2, 7, 'K']",-100
"['A', 3, 4]","['H', 'S']",[],[],[],[],"['J', 9]",-100
"[3, 'K', 10]",['DD'],[],[],[],[],"[4, 8, 2, 8]",-200
"['A', 7, 5, 'Q']","['H', 'DD']",[],[],[],[],"['A', 'K', 6, 'J']",-200
"[8, 5]",['S'],[],[],[],[],"[8, 'Q']",-100
"[5, 'K', 4, 'K']","['H', 'DD']",[],[],[],[],"[3, 7, 4, 'A', 'Q']",-200
"[9, 10, 'J']","['H', 'S']",[],[],[],[],"[10, 7]",-100
"[10, 'A', 4, 3]","['H', 'DD']",[],[],[],[],"[7, 8, 2]",0
"[7, 8]",['S'],[],[],[],[],"[4, 3, 'K']",-100
"['Q', 3]",['S'],[],[],[],[],"[9, 5, 'K']",100
"['A', 3, 10]",['DD'],[],[],[],[],"[3, 'J', 'K']",200
"[5, 5]",['S'],[],[],[],[],"[3, 6, 9]",-100
"[10, 3]",['S'],[],[],[],[],"[4, 8, 10]",100
"[3, 10, 'J']",['DD'],[],[],[],[],"[2, 9, 5, 'Q']",-200
"[8, 'J']",['S'],[],[],[],[],"[3, 'A', 4, 'K']",100
"['Q', 7]",['S'],[],[],[],[],"[7, 8, 6]",-100
"['Q', 9, 3, 10]","['H', 'DD']",[],[],[],[],"[2, 7, 4, 'J']",-200
"[8, 10, 2, 2, 5, 6]","['H', 'H', 'H', 'H', 'S']",[],[],[],[],"[7, 8, 9]",-100
"[2, 8]",['S'],[],[],[],[],"[4, 5, 7, 9]",100
"[2, 2, 6]",['DD'],[],[],[],[],"[8, 6, 9]",200
"[10, 5]",['S'],[],[],[],[],"[10, 'K']",-100
"[10, 4, 'J']",['DD'],[],[],[],[],"[6, 'A', 'K', 'J']",-200
"[6, 10, 9]",['DD'],[],[],[],[],"['J', 'A', 'K']",-200
"[3, 7, 4, 10, 'A']","['H', 'H', 'DD']",[],[],[],[],"[10, 'A', 'K']",-200
"[6, 3]",['S'],[],[],[],[],"[10, 'Q']",-100
"[4, 'Q', 7, 9]","['H', 'H', 'S']",[],[],[],[],"[9, 3, 'A', 5]",-100
"[9, 7, 8, 'J']","['H', 'DD']",[],[],[],[],"[2, 8, 10]",-200
"[8, 5, 'Q']",['DD'],[],[],[],[],"[8, 4, 8]",-200
"[8, 7, 10]",['DD'],[],[],[],[],"[3, 9, 'K']",-200
"[4, 4, 3]",['DD'],[],[],[],[],"[2, 5, 3, 'K']",-200
"['K', 4]",['S'],[],[],[],[],"[4, 'J', 4]",-100
"['J', 'A', 10, 2, 9]","['H', 'H', 'DD']",[],[],[],[],"['Q', 10]",-200
"[5, 9]",['S'],[],[],[],[],"['Q', 6, 2]",-100
"[2, 10, 6, 'Q']","['H', 'DD']",[],[],[],[],"[3, 7, 9]",-200
"[7, 'A', 'K', 8, 3, 3, 'Q', 10]","['H', 'H', 'H', 'H', 'H', 'DD']",[],[],[],[],"[6, 5, 'Q']",-200
"[10, 'K']",['S'],[],[],[],[],"['A', 3, 6, 'Q']",100
"['J', 'Q']",['S'],[],[],[],[],"['K', 7]",100
"['A', 8, 10, 6]","['H', 'H', 'S']",[],[],[],[],"[5, 7, 'Q']",-100
"[10, 3, 9]",['DD'],[],[],[],[],"['A', 7, 9, 'A', 5]",-200
"[2, 'J', 'Q']",['DD'],[],[],[],[],"[4, 8, 4, 5]",-200
"[7, 4]",['S'],[],[],[],[],"[3, 10, 8]",-100
"['J', 4]",['S'],[],[],[],[],"['K', 6, 9]",100
"['A', 3]",['S'],[],[],[],[],"[5, 3, 'K']",-100
"[8, 5, 'J']","['H', 'S']",[],[],[],[],"[10, 8]",-100
"[7, 'A', 'K']","['H', 'S']",[],[],[],[],"['J', 9]",-100
"[4, 2]",['S'],[],[],[],[],"[5, 7, 3, 3]",-100
"['A', 'J', 8, 8]","['H', 'DD']",[],[],[],[],"[7, 2, 4, 2, 2]",-200
"[8, 7, 5]",['DD'],[],[],[],[],"[8, 8, 'J']",200
"['A', 7, 'A']",['DD'],[],[],[],[],"['K', 2, 'J']",200
"[10, 'A', 9]",['DD'],[],[],[],[],"['Q', 3, 'Q']",200
"[8, 10]",['S'],[],[],[],[],"[4, 6, 'J']",-100
"[5, 6, 6, 5]","['H', 'DD']",[],[],[],[],"[10, 'J']",-200
"[8, 'J', 2, 8]","['H', 'H', 'S']",[],[],[],[],"['A', 4, 'J', 7]",-100
"['A', 10, 4, 'J']","['H', 'H', 'S']",[],[],[],[],"['A', 5, 8, 10]",-100
"[10, 'A', 2]",['DD'],[],[],[],[],"[9, 'K']",-200
"['J', 'K', 'Q', 2]","['H', 'H', 'S']",[],[],[],[],"[3, 9, 8]",-100
"[4, 3, 8]",['DD'],[],[],[],[],"['Q', 7]",-200
"[4, 4, 7, 5, 'A']","['H', 'H', 'DD']",[],[],[],[],"[8, 6, 7]",-200
"[10, 'Q', 5]","['H', 'S']",[],[],[],[],"[6, 7, 10]",-100
"[4, 8, 'J']",['DD'],[],[],[],[],"['J', 'K']",-200
"['Q', 5]",['S'],[],[],[],[],"[6, 'A', 10, 5]",-100
"[3, 'Q', 7, 'K', 'J', 2]","['H', 'H', 'H', 'DD']",[],[],[],[],"[9, 7, 4]",-200
"[6, 'A', 'A', 'Q', 10]","['H', 'H', 'DD']",[],[],[],[],"[7, 7, 'Q']",-200
"[9, 3]",['S'],[],[],[],[],"[6, 2, 8, 'Q']",100
"[8, 6, 2, 'J']","['H', 'DD']",[],[],[],[],"['J', 10]",-200
"[3, 4]",['S'],[],[],[],[],"[10, 6, 'Q']",100
"[8, 10]",['S'],[],[],[],[],"['A', 9, 9]",0
"['K', 'A']",['S'],[],[],[],[],"[6, 'J', 'Q']",100
"['A', 4]",['S'],[],[],[],[],"[9, 'K']",-100
"['K', 8, 6]","['H', 'S']",[],[],[],[],"[2, 'A', 10, 'J']",-100
"['K', 'A', 9, 5, 8, 'J', 8]","['H', 'H', 'H', 'H', 'H', 'S']",[],[],[],[],"[7, 'A', 5, 2, 'Q']",-100
"[5, 10, 'J', 3]","['H', 'DD']",[],[],[],[],"[4, 'K', 9]",-200
"[7, 9, 'A']",['DD'],[],[],[],[],"[9, 2, 7]",-200
"[8, 3, 'K', 5, 5, 5]","['H', 'H', 'H', 'DD']",[],[],[],[],"[9, 7, 7]",-200
"['J', 2, 9]",['DD'],[],[],[],[],"[7, 'K']",200
"[9, 10]",['S'],[],[],[],[],"[8, 3, 3, 7]",-100
"[2, 'A']",['S'],[],[],[],[],"['J', 'K']",-100
"[4, 5]",['S'],[],[],[],[],"[10, 'J']",-100
"[7, 8, 'J']",['DD'],[],[],[],[],"[10, 9]",-200
"['A', 5]",['S'],[],[],[],[],"[5, 10, 2]",-100
"[8, 'A', 9]",['DD'],[],[],[],[],"[3, 10, 8]",-200
"[2, 7, 'K', 5, 3, 10, 'K', 7]","['H', 'H', 'H', 'H', 'H', 'H', 'S']",[],[],[],[],"[6, 'A', 4, 6, 8]",-100
"[2, 10, 'J', 5, 7, 'A']","['H', 'H', 'H', 'DD']",[],[],[],[],"[2, 5, 8, 'K']",-200
"[8, 3]",['S'],[],[],[],[],"[3, 9, 'Q']",100
"[5, 5, 'K']","['H', 'S']",[],[],[],[],"[9, 3, 9]",-100
"[2, 10, 'K']","['H', 'S']",[],[],[],[],"['K', 'J']",-100
"[10, 'K']",['P'],"[10, 9]",['K'],['DD'],['S'],"['J', 5, 'A', 'Q']",300
"[3, 5, 7, 7]","['H', 'DD']",[],[],[],[],"['K', 'K']",-200
"['A', 'K']",['S'],[],[],[],[],"[8, 7, 'A', 'Q']",100
"['J', 3, 'A', 2]","['H', 'DD']",[],[],[],[],"[8, 7, 10]",200
"[6, 'K', 9]",['DD'],[],[],[],[],"['A', 8, 9]",-200
"[7, 'Q', 6]",['DD'],[],[],[],[],"[4, 2, 'A', 'J', 'J']",-200
"['A', 'A', 10]",['DD'],[],[],[],[],"['Q', 9]",-200
"['A', 4, 10]","['H', 'S']",[],[],[],[],"[2, 4, 9, 6]",-100
"['K', 'K', 'A']",['DD'],[],[],[],[],"[2, 6, 6, 'Q']",200
"[3, 2, 'Q']",['DD'],[],[],[],[],"[8, 9]",-200
"[10, 2, 4]",['DD'],[],[],[],[],"[7, 8, 8]",200
"[2, 6]",['S'],[],[],[],[],"[4, 9, 'Q']",100
"['A', 2]",['S'],[],[],[],[],"[5, 'Q', 8]",100
"[8, 6, 'K', 4]","['H', 'H', 'S']",[],[],[],[],"[4, 'J', 10]",-100
"[6, 4, 'A']",['DD'],[],[],[],[],"[9, 'A', 'J']",-200
"[3, 'J']",['S'],[],[],[],[],"[3, 6, 4, 2, 'A', 2]",-100
"[9, 'A', 10]",['DD'],[],[],[],[],"[5, 10, 6]",-200
"['K', 10]",['P'],"['K', 2]",[10],['DD'],['S'],"[4, 'A', 7, 6]",-300
"[6, 'J', 8, 10, 'Q']","['H', 'H', 'DD']",[],[],[],[],"['K', 'A', 2, 8]",-200
"['K', 8, 4]",['DD'],[],[],[],[],"['K', 4, 2, 'A', 6]",-200
"[9, 'K', 'K', 6]","['H', 'DD']",[],[],[],[],"[4, 'J', 'A', 10]",-200
"[2, 8, 9, 8]","['H', 'DD']",[],[],[],[],"['A', 'J', 2, 7]",-200
"['J', 6, 'A']",['DD'],[],[],[],[],"[3, 4, 8, 7]",200
"[10, 'A', 8]",['DD'],[],[],[],[],"[7, 'K']",200
"[4, 'K', 'Q']",['DD'],[],[],[],[],"['J', 6, 3]",-200
"[4, 8, 10, 7]","['H', 'DD']",[],[],[],[],"['K', 4, 8]",-200
"[5, 'K']",['S'],[],[],[],[],"[8, 10]",-100
"['K', 6, 7]",['DD'],[],[],[],[],"[8, 8, 7]",-200
"[10, 9, 8]",['DD'],[],[],[],[],"[9, 2, 10]",-200
"[10, 'Q', 6]","['H', 'S']",[],[],[],[],"[9, 2, 7]",-100
"['J', 3, 10]","['H', 'S']",[],[],[],[],"['A', 9, 'K']",-100
"['J', 'J', 8, 5]","['H', 'DD']",[],[],[],[],"[10, 9]",-200
"[7, 'A']",['S'],[],[],[],[],"['J', 3, 6]",-100
"[10, 7]",['S'],[],[],[],[],"['J', 8]",-100
"[3, 2]",['S'],[],[],[],[],"[9, 4, 2, 5]",-100
"[9, 9, 'K', 'A']","['H', 'DD']",[],[],[],[],"[4, 6, 'J']",-200
"[7, 8, 'K']",['DD'],[],[],[],[],"['J', 'J']",-200
"[6, 'A', 2]",['DD'],[],[],[],[],"['Q', 'Q']",-200
"[2, 'K', 10]","['H', 'S']",[],[],[],[],"['K', 4, 'J']",-100
"[2, 'K', 6]","['H', 'S']",[],[],[],[],"[3, 4, 10]",100
"[3, 7, 2]",['DD'],[],[],[],[],"[8, 7, 3]",-200
"[7, 'Q', 4]",['DD'],[],[],[],[],"['A', 5, 'K', 8]",200
"['Q', 8, 4, 2, 6, 9, 8]","['H', 'H', 'H', 'H', 'DD']",[],[],[],[],"[9, 4, 'J']",-200
"['J', 'J', 'Q']",['DD'],[],[],[],[],"['K', 10]",-200
"['A', 4]",['S'],[],[],[],[],"[7, 'J']",-100
"[2, 9, 3, 5]","['H', 'DD']",[],[],[],[],"[6, 4, 8]",200
"['Q', 9, 'K', 9]","['H', 'DD']",[],[],[],[],"[4, 'K', 10]",-200
"[6, 10, 'A']",['DD'],[],[],[],[],"[10, 4, 'A', 5]",-200
"['J', 2, 9]",['DD'],[],[],[],[],"[4, 2, 6, 'J']",200
"[7, 2]",['S'],[],[],[],[],"['Q', 7]",-100
"[3, 7, 2]",['DD'],[],[],[],[],"[3, 5, 'Q']",-200
"[8, 3, 4, 10]","['H', 'DD']",[],[],[],[],"[3, 2, 'J', 7]",-200
